"","comm.rank..","file","Class","Object","Field","Default","Minimum","Maximum","Distribution","Type","Group","Constraint","p20","p80"
"644",2,"3_LargeHotel.xml.csv","ElectricEquipment","Room_4_Mult19_Flr_3_PlugMisc_Equip","Watts per Zone Floor Area",14.3,10.01,18.59,"uniform","float",2,"",11.726,16.874
"645",2,"3_LargeHotel.xml.csv","ElectricEquipment","Room_5_Flr_3_PlugMisc_Equip","Watts per Zone Floor Area",14.3,10.01,18.59,"uniform","float",2,"",11.726,16.874
"646",2,"3_LargeHotel.xml.csv","ElectricEquipment","Room_6_Flr_3_PlugMisc_Equip","Watts per Zone Floor Area",14.3,10.01,18.59,"uniform","float",2,"",11.726,16.874
"647",2,"3_LargeHotel.xml.csv","ElectricEquipment","Storage_Flr_1_MiscPlug_Equip","Watts per Zone Floor Area",2.69,1.883,3.497,"uniform","float",2,"",2.2058,3.1742
"648",2,"3_LargeHotel.xml.csv","GasEquipment","Kitchen_Flr_6_MiscGas_Equip","Design Level",166606,116624.2,216587.8,"uniform","float",3,"",136616.92,196595.08
"649",2,"3_LargeHotel.xml.csv","GasEquipment","Laundry_Flr_1_MiscGas_Equip","Design Level",41818,29272.6,54363.4,"uniform","float",3,"",34290.76,49345.24
"650",2,"3_LargeHotel.xml.csv","ZoneInfiltration:DesignFlowRate","Banquet_Flr_6_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",4,"",0.0002474,0.0003566
"651",2,"3_LargeHotel.xml.csv","ZoneInfiltration:DesignFlowRate","Cafe_Flr_1_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",4,"",0.0002474,0.0003566
"652",2,"3_LargeHotel.xml.csv","ZoneInfiltration:DesignFlowRate","Corridor_Flr_3_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",4,"",0.0002474,0.0003566
"653",2,"3_LargeHotel.xml.csv","ZoneInfiltration:DesignFlowRate","Corridor_Flr_6_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",4,"",0.0002474,0.0003566
"654",2,"3_LargeHotel.xml.csv","ZoneInfiltration:DesignFlowRate","Dining_Flr_6_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",4,"",0.0002474,0.0003566
"655",2,"3_LargeHotel.xml.csv","ZoneInfiltration:DesignFlowRate","Kitchen_Flr_6_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",4,"",0.0002474,0.0003566
"656",2,"3_LargeHotel.xml.csv","ZoneInfiltration:DesignFlowRate","Laundry_Flr_1_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",4,"",0.0002474,0.0003566
"657",2,"3_LargeHotel.xml.csv","ZoneInfiltration:DesignFlowRate","Lobby_Flr_1_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",4,"",0.0002474,0.0003566
"658",2,"3_LargeHotel.xml.csv","ZoneInfiltration:DesignFlowRate","Mech_Flr_1_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",4,"",0.0002474,0.0003566
"659",2,"3_LargeHotel.xml.csv","ZoneInfiltration:DesignFlowRate","Retail_1_Flr_1_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",4,"",0.0002474,0.0003566
"660",2,"3_LargeHotel.xml.csv","ZoneInfiltration:DesignFlowRate","Retail_2_Flr_1_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",4,"",0.0002474,0.0003566
"661",2,"3_LargeHotel.xml.csv","ZoneInfiltration:DesignFlowRate","Room_1_Flr_3_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",4,"",0.0002474,0.0003566
"662",2,"3_LargeHotel.xml.csv","ZoneInfiltration:DesignFlowRate","Room_1_Flr_6_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",4,"",0.0002474,0.0003566
"663",2,"3_LargeHotel.xml.csv","ZoneInfiltration:DesignFlowRate","Room_2_Flr_3_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",4,"",0.0002474,0.0003566
"664",2,"3_LargeHotel.xml.csv","ZoneInfiltration:DesignFlowRate","Room_2_Flr_6_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",4,"",0.0002474,0.0003566
"665",2,"3_LargeHotel.xml.csv","ZoneInfiltration:DesignFlowRate","Room_3_Mult19_Flr_3_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",4,"",0.0002474,0.0003566
"666",2,"3_LargeHotel.xml.csv","ZoneInfiltration:DesignFlowRate","Room_3_Mult9_Flr_6_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",4,"",0.0002474,0.0003566
"667",2,"3_LargeHotel.xml.csv","ZoneInfiltration:DesignFlowRate","Room_4_Mult19_Flr_3_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",4,"",0.0002474,0.0003566
"668",2,"3_LargeHotel.xml.csv","ZoneInfiltration:DesignFlowRate","Room_5_Flr_3_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",4,"",0.0002474,0.0003566
"669",2,"3_LargeHotel.xml.csv","ZoneInfiltration:DesignFlowRate","Room_6_Flr_3_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",4,"",0.0002474,0.0003566
"670",2,"3_LargeHotel.xml.csv","ZoneInfiltration:DesignFlowRate","Storage_Flr_1_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",4,"",0.0002474,0.0003566
"671",2,"3_LargeHotel.xml.csv","Fan:VariableVolume","VAV WITH REHEAT_Fan","Fan Efficiency",0.61425,0.429975,0.798525,"uniform","float",5,"",0.503685,0.724815
"672",2,"3_LargeHotel.xml.csv","Fan:VariableVolume","VAV WITH REHEAT_Fan","Pressure Rise",1017.592,712.3144,1322.87,"uniform","float",5,"",834.42552,1200.75888
"673",2,"3_LargeHotel.xml.csv","Fan:ConstantVolume","FLR_3_DOAS_Fan","Fan Efficiency",0.56875,0.398125,0.739375,"uniform","float",6,"",0.466375,0.671125
"674",2,"3_LargeHotel.xml.csv","Fan:ConstantVolume","FLR_3_DOAS_Fan","Pressure Rise",622,435.4,808.6,"uniform","float",6,"",510.04,733.96
"675",2,"3_LargeHotel.xml.csv","Fan:ConstantVolume","FLR_6_DOAS_Fan","Fan Efficiency",0.53625,0.375375,0.697215,"uniform","float",6,"",0.439743,0.632847
"676",2,"3_LargeHotel.xml.csv","Fan:ConstantVolume","FLR_6_DOAS_Fan","Pressure Rise",622,435.4,808.6,"uniform","float",6,"",510.04,733.96
"677",2,"3_LargeHotel.xml.csv","Schedule:Compact","CLGSETP_SCH","Field 4",30,21,39,"uniform","float",7,"HA1 - CA1 < -1",24.6,35.4
"678",2,"3_LargeHotel.xml.csv","Schedule:Compact","CLGSETP_SCH","Field 6",24,16.8,31.2,"uniform","float",7,"HA2 - CA2 < -1",19.68,28.32
"679",2,"3_LargeHotel.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 4",16,11.2,20.8,"uniform","float",7,"",13.12,18.88
"680",2,"3_LargeHotel.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 6",21,14.7,27.3,"uniform","float",7,"",17.22,24.78
"681",2,"3_LargeHotel.xml.csv","Schedule:Compact","Corr_CLGSETP_SCH","Field 4",30,21,39,"uniform","float",7,"HB1 - CB1 < -1",24.6,35.4
"682",2,"3_LargeHotel.xml.csv","Schedule:Compact","Corr_HTGSETP_SCH","Field 4",16,11.2,20.8,"uniform","float",7,"",13.12,18.88
"683",2,"3_LargeHotel.xml.csv","Schedule:Compact","Guest_CLGSETP_SCH","Field 4",24,16.8,31.2,"uniform","float",7,"HC1 - CC1 < -1",19.68,28.32
"684",2,"3_LargeHotel.xml.csv","Schedule:Compact","Guest_HTGSETP_SCH","Field 4",21,14.7,27.3,"uniform","float",7,"",17.22,24.78
"685",2,"3_LargeHotel.xml.csv","Schedule:Compact","Kitchen_CLGSETP_SCH","Field 4",30,21,39,"uniform","float",7,"HD1 - CD1 < -1",24.6,35.4
"686",2,"3_LargeHotel.xml.csv","Schedule:Compact","Kitchen_CLGSETP_SCH","Field 6",26,18.2,33.8,"uniform","float",7,"HD2 - CD2 < -1",21.32,30.68
"687",2,"3_LargeHotel.xml.csv","Schedule:Compact","Kitchen_HTGSETP_SCH","Field 4",16,11.2,20.8,"uniform","float",7,"",13.12,18.88
"688",2,"3_LargeHotel.xml.csv","Schedule:Compact","Kitchen_HTGSETP_SCH","Field 6",19,13.3,24.7,"uniform","float",7,"",15.58,22.42
"689",2,"3_LargeHotel.xml.csv","Schedule:Compact","MinOA_Sched","Field 4",0,0,0.3,"exponential","float",7,"",0.06,0.24
"690",2,"3_LargeHotel.xml.csv","Schedule:Compact","MinOA_Sched","Field 6",1,0.7,1.3,"uniform","float",7,"",0.82,1.18
"691",2,"3_LargeHotel.xml.csv","Schedule:Compact","Seasonal-Reset-Supply-Air-Temp-Sch","Field 4",13,9.1,16.9,"uniform","float",8,"",10.66,15.34
"692",2,"3_LargeHotel.xml.csv","Boiler:HotWater","HeatSys1 Boiler","Nominal Thermal Efficiency",0.78,0.546,0.99,"uniform","float",9,"",0.6348,0.9012
"693",2,"3_LargeHotel.xml.csv","Boiler:HotWater","HeatSys1 Boiler","Design Water Outlet Temperature",82.2,57.54,106.86,"uniform","float",9,"",67.404,96.996
"694",2,"3_LargeHotel.xml.csv","Chiller:Electric:EIR","CoolSys1 Chiller 1","Reference COP",5.5,3.85,7.15,"uniform","float",10,"",4.51,6.49
"695",2,"3_LargeHotel.xml.csv","Chiller:Electric:EIR","CoolSys1 Chiller 1","Minimum Part Load Ratio",0.15,0.105,0.195,"uniform","float",10,"",0.123,0.177
"696",2,"3_LargeHotel.xml.csv","Chiller:Electric:EIR","CoolSys1 Chiller 2","Reference COP",5.5,3.85,7.15,"uniform","float",10,"",4.51,6.49
"697",2,"3_LargeHotel.xml.csv","Chiller:Electric:EIR","CoolSys1 Chiller 2","Minimum Part Load Ratio",0.15,0.105,0.195,"uniform","float",10,"",0.123,0.177
"698",2,"3_LargeHotel.xml.csv","Chiller:Electric:EIR","CoolSys1 Chiller 2","Maximum Part Load Ratio",1,0.7,1,"uniform","float",10,"",0.76,0.94
"699",2,"3_LargeHotel.xml.csv","Pump:VariableSpeed","CoolSys1 Pump","Rated Pump Head",179352,125546.4,233157.6,"uniform","float",11,"",147068.64,211635.36
"700",2,"3_LargeHotel.xml.csv","Pump:VariableSpeed","HeatSys1 Pump","Rated Pump Head",179352,125546.4,233157.6,"uniform","float",11,"",147068.64,211635.36
"701",2,"3_LargeHotel.xml.csv","Schedule:Compact","CW-Loop-Temp-Schedule","Field 4",6.7,4.69,8.71,"uniform","float",8,"",5.494,7.906
"702",2,"3_LargeHotel.xml.csv","Schedule:Compact","HW-Loop-Temp-Schedule","Field 4",60,42,78,"uniform","float",8,"",49.2,70.8
"703",2,"3_LargeHotel.xml.csv","WaterHeater:Mixed","SWHSys1 Water Heater","Tank Volume",2,1.4,2.6,"uniform","float",12,"",1.64,2.36
"704",2,"3_LargeHotel.xml.csv","WaterHeater:Mixed","SWHSys1 Water Heater","Heater Maximum Capacity",845000,591500,1098500,"uniform","float",12,"",692900,997100
"705",2,"3_LargeHotel.xml.csv","WaterHeater:Mixed","SWHSys1 Water Heater","Heater Thermal Efficiency",0.8,0.56,0.999,"uniform","float",12,"",0.6478,0.9112
"706",2,"3_LargeHotel.xml.csv","Pump:VariableSpeed","SWHSys1 Pump","Rated Pump Head",179352,125546.4,233157.6,"uniform","float",11,"",147068.64,211635.36
"707",2,"3_LargeHotel.xml.csv","Schedule:Compact","Guest Room Water Equipment Hot Supply Temp Sched","Field 4",43.3,30.1,55.9,"uniform","float",8,"",35.26,50.74
"708",2,"3_LargeHotel.xml.csv","Schedule:Compact","Guest Room Water Equipment Temp Sched","Field 4",43.3,30.1,55.9,"uniform","float",8,"",35.26,50.74
"709",2,"3_LargeHotel.xml.csv","Schedule:Compact","Kitchen Water Equipment Hot Supply Temp Sched","Field 4",49,34.3,63.7,"uniform","float",8,"",40.18,57.82
"710",2,"3_LargeHotel.xml.csv","Schedule:Compact","Kitchen Water Equipment Temp Sched","Field 4",49,34.3,63.7,"uniform","float",8,"",40.18,57.82
"711",2,"3_LargeHotel.xml.csv","Schedule:Compact","SWHSys1 Water Heater Setpoint Temperature Schedule Name","Field 4",60,42,78,"uniform","float",8,"",49.2,70.8
"712",2,"3_LargeHotel.xml.csv","Schedule:Compact","SWHSys1-Loop-Temp-Schedule","Field 4",60,42,78,"uniform","float",8,"",49.2,70.8
"713",2,"4_LargeOffice.xml.csv","Schedule:Compact","ADMIN_CLGSETP_SCH","Field 6",22.2,15.54,28.86,"uniform","float",1,"HA2 - CA2 < - 1",18.204,26.196
"714",2,"4_LargeOffice.xml.csv","Schedule:Compact","ADMIN_CLGSETP_SCH","Field 13",22.2,15.54,28.86,"uniform","float",2,"HA5 - CA5 < -1",18.204,26.196
"715",2,"4_LargeOffice.xml.csv","Schedule:Compact","ADMIN_CLGSETP_SCH","Field 20",22.2,15.54,28.86,"uniform","float",2,"HA8 - CA8 < -1",18.204,26.196
"716",2,"4_LargeOffice.xml.csv","Schedule:Compact","ADMIN_CLGSETP_SCH","Field 27",22.2,15.54,28.86,"uniform","float",2,"HA11 - CA11 < -1",18.204,26.196
"717",2,"4_LargeOffice.xml.csv","Schedule:Compact","ADMIN_HTGSETP_SCH","Field 4",18.3,12.81,23.79,"uniform","float",3,"",15.006,21.594
"718",2,"4_LargeOffice.xml.csv","Schedule:Compact","ADMIN_HTGSETP_SCH","Field 6",21.1,14.77,27.43,"uniform","float",4,"",17.302,24.898
"719",2,"4_LargeOffice.xml.csv","Schedule:Compact","ADMIN_HTGSETP_SCH","Field 8",18.3,12.81,23.79,"uniform","float",5,"",15.006,21.594
"720",2,"4_LargeOffice.xml.csv","Schedule:Compact","ADMIN_HTGSETP_SCH","Field 11",18.3,12.81,23.79,"uniform","float",5,"",15.006,21.594
"721",2,"4_LargeOffice.xml.csv","Schedule:Compact","ADMIN_HTGSETP_SCH","Field 13",21.1,14.77,27.43,"uniform","float",4,"",17.302,24.898
"722",2,"4_LargeOffice.xml.csv","Schedule:Compact","ADMIN_HTGSETP_SCH","Field 15",18.3,12.81,23.79,"uniform","float",5,"",15.006,21.594
"723",2,"4_LargeOffice.xml.csv","Schedule:Compact","ADMIN_HTGSETP_SCH","Field 18",18.3,12.81,23.79,"uniform","float",5,"",15.006,21.594
"724",2,"4_LargeOffice.xml.csv","Schedule:Compact","ADMIN_HTGSETP_SCH","Field 20",21.1,14.77,27.43,"uniform","float",4,"",17.302,24.898
"725",2,"4_LargeOffice.xml.csv","Schedule:Compact","ADMIN_HTGSETP_SCH","Field 22",18.3,12.81,23.79,"uniform","float",5,"",15.006,21.594
"726",2,"4_LargeOffice.xml.csv","Schedule:Compact","ADMIN_HTGSETP_SCH","Field 25",18.3,12.81,23.79,"uniform","float",5,"",15.006,21.594
"727",2,"4_LargeOffice.xml.csv","Schedule:Compact","ADMIN_HTGSETP_SCH","Field 27",21.1,14.77,27.43,"uniform","float",4,"",17.302,24.898
"728",2,"4_LargeOffice.xml.csv","Schedule:Compact","ADMIN_HTGSETP_SCH","Field 29",18.3,12.81,23.79,"uniform","float",5,"",15.006,21.594
"729",2,"4_LargeOffice.xml.csv","Schedule:Compact","ADMIN_HTGSETP_SCH","Field 32",18.3,12.81,23.79,"uniform","float",5,"",15.006,21.594
"730",2,"4_LargeOffice.xml.csv","Schedule:Compact","CRITICAL_CLGSETP_SCH","Field 4",22.2,15.54,28.86,"uniform","float",6,"HC1 - CC1 < -1",18.204,26.196
"731",2,"4_LargeOffice.xml.csv","Schedule:Compact","CRITICAL_HTGSETP_SCH","Field 4",21.1,14.77,27.43,"uniform","float",7,"",17.302,24.898
"732",2,"4_LargeOffice.xml.csv","Schedule:Compact","OR_CLGSETP_SCH","Field 4",22.2,15.54,28.86,"uniform","float",8,"HD1 - CD1 < -1",18.204,26.196
"733",2,"4_LargeOffice.xml.csv","Schedule:Compact","OR_CLGSETP_SCH","Field 6",18.3,12.81,23.79,"uniform","float",9,"HD1 - CD2 < -1",15.006,21.594
"734",2,"4_LargeOffice.xml.csv","Schedule:Compact","OR_CLGSETP_SCH","Field 8",22.2,15.54,28.86,"uniform","float",8,"HD1 - CD3 < -1",18.204,26.196
"735",2,"4_LargeOffice.xml.csv","Schedule:Compact","OR_HTGSETP_SCH","Field 4",18.3,12.81,23.79,"uniform","float",3,"",15.006,21.594
"736",2,"4_LargeOffice.xml.csv","Chiller:Electric:ReformulatedEIR","CoolSys1 Chiller","Reference COP",6.1,4.27,7.93,"uniform","float",10,"",5.002,7.198
"737",2,"4_LargeOffice.xml.csv","Chiller:Electric:ReformulatedEIR","CoolSys1 Chiller","Minimum Part Load Ratio",0.1,0.07,0.13,"uniform","float",11,"",0.082,0.118
"738",2,"4_LargeOffice.xml.csv","Pump:VariableSpeed","CoolSys1 Pump","Rated Pump Head",179352,125546.4,233157.6,"uniform","float",12,"",147068.64,211635.36
"739",2,"4_LargeOffice.xml.csv","Pump:VariableSpeed","HeatSys1 Pump","Rated Pump Head",179352,125546.4,233157.6,"uniform","float",12,"",147068.64,211635.36
"740",2,"4_LargeOffice.xml.csv","Sizing:Parameters","Sizing:Parameters","Heating Sizing Factor",1.33,0.931,1.729,"uniform","float",1,"",1.0906,1.5694
"741",2,"4_LargeOffice.xml.csv","Sizing:Parameters","Sizing:Parameters","Cooling Sizing Factor",1.33,0.931,1.729,"uniform","float",1,"",1.0906,1.5694
"742",2,"4_LargeOffice.xml.csv","Lights","Banquet_Flr_6_Lights","Watts per Zone Floor Area",13.99,9.793,18.187,"uniform","float",2,"",11.4718,16.5082
"743",2,"4_LargeOffice.xml.csv","Lights","Basement_Lights","Watts per Zone Floor Area",10.76,7.532,13.988,"uniform","float",2,"",8.8232,12.6968
"744",2,"4_LargeOffice.xml.csv","Lights","Cafe_Flr_1_Lights","Watts per Zone Floor Area",13.99,9.793,18.187,"uniform","float",2,"",11.4718,16.5082
"745",2,"4_LargeOffice.xml.csv","Lights","Corridor_Flr_3_Lights","Watts per Zone Floor Area",5.38,3.766,6.994,"uniform","float",2,"",4.4116,6.3484
"746",2,"4_LargeOffice.xml.csv","Lights","Corridor_Flr_6_Lights","Watts per Zone Floor Area",5.38,3.766,6.994,"uniform","float",2,"",4.4116,6.3484
"747",2,"4_LargeOffice.xml.csv","Lights","Dining_Flr_6_Lights","Watts per Zone Floor Area",13.99,9.793,18.187,"uniform","float",2,"",11.4718,16.5082
"748",2,"4_LargeOffice.xml.csv","Lights","Kitchen_Flr_6_Lights","Watts per Zone Floor Area",12.91,9.037,16.783,"uniform","float",2,"",10.5862,15.2338
"749",2,"4_LargeOffice.xml.csv","Lights","Laundry_Flr_1_Lights","Watts per Zone Floor Area",6.46,4.522,8.398,"uniform","float",2,"",5.2972,7.6228
"750",2,"4_LargeOffice.xml.csv","Lights","Lobby_Flr_1_Lights","Watts per Zone Floor Area",11.84,8.288,15.392,"uniform","float",2,"",9.7088,13.9712
"751",2,"4_LargeOffice.xml.csv","Lights","Retail_1_Flr_1_Lights","Watts per Zone Floor Area",16.14,11.298,20.982,"uniform","float",2,"",13.2348,19.0452
"752",2,"4_LargeOffice.xml.csv","Lights","Retail_2_Flr_1_Lights","Watts per Zone Floor Area",16.14,11.298,20.982,"uniform","float",2,"",13.2348,19.0452
"753",2,"4_LargeOffice.xml.csv","Lights","Room_1_Flr_3_Lights","Watts per Zone Floor Area",11.84,8.288,15.392,"uniform","float",2,"",9.7088,13.9712
"754",2,"4_LargeOffice.xml.csv","Lights","Room_1_Flr_6_Lights","Watts per Zone Floor Area",11.84,8.288,15.392,"uniform","float",2,"",9.7088,13.9712
"755",2,"4_LargeOffice.xml.csv","Lights","Room_2_Flr_3_Lights","Watts per Zone Floor Area",11.84,8.288,15.392,"uniform","float",2,"",9.7088,13.9712
"756",2,"4_LargeOffice.xml.csv","Lights","Room_2_Flr_6_Lights","Watts per Zone Floor Area",11.84,8.288,15.392,"uniform","float",2,"",9.7088,13.9712
"757",2,"4_LargeOffice.xml.csv","Lights","Room_3_Mult19_Flr_3_Lights","Watts per Zone Floor Area",11.84,8.288,15.392,"uniform","float",2,"",9.7088,13.9712
"758",2,"4_LargeOffice.xml.csv","Lights","Room_3_Mult9_Flr_6_Lights","Watts per Zone Floor Area",11.84,8.288,15.392,"uniform","float",2,"",9.7088,13.9712
"759",2,"4_LargeOffice.xml.csv","Lights","Room_4_Mult19_Flr_3_Lights","Watts per Zone Floor Area",11.84,8.288,15.392,"uniform","float",2,"",9.7088,13.9712
"760",2,"4_LargeOffice.xml.csv","Lights","Room_5_Flr_3_Lights","Watts per Zone Floor Area",11.84,8.288,15.392,"uniform","float",2,"",9.7088,13.9712
"761",2,"4_LargeOffice.xml.csv","Lights","Room_6_Flr_3_Lights","Watts per Zone Floor Area",11.84,8.288,15.392,"uniform","float",2,"",9.7088,13.9712
"762",2,"4_LargeOffice.xml.csv","Lights","Storage_Flr_1_Lights","Watts per Zone Floor Area",9.68,6.776,12.584,"uniform","float",2,"",7.9376,11.4224
"763",2,"4_LargeOffice.xml.csv","ElectricEquipment","Banquet_Flr_6_MiscPlug_Equip","Design Level",22492,15744.4,29239.6,"uniform","float",3,"",18443.44,26540.56
"764",2,"4_LargeOffice.xml.csv","ElectricEquipment","Basement_MiscPlug_Equip","Watts per Zone Floor Area",5.38,3.766,6.994,"uniform","float",2,"",4.4116,6.3484
"765",2,"4_LargeOffice.xml.csv","ElectricEquipment","Cafe_Flr_1_MiscPlug_Equip","Watts per Zone Floor Area",5.38,3.766,6.994,"uniform","float",2,"",4.4116,6.3484
"766",2,"4_LargeOffice.xml.csv","ElectricEquipment","Dining_Flr_6_MiscPlug_Equip","Design Level",22492,15744.4,29239.6,"uniform","float",3,"",18443.44,26540.56
"767",2,"4_LargeOffice.xml.csv","ElectricEquipment","Kitchen_Flr_6_ExhFan_Equip","Design Level",698,488.6,907.4,"uniform","float",3,"",572.36,823.64
"768",2,"4_LargeOffice.xml.csv","ElectricEquipment","Kitchen_Flr_6_MiscElec_Equip","Design Level",52481,36736.7,68225.3,"uniform","float",3,"",43034.42,61927.58
"769",2,"4_LargeOffice.xml.csv","ElectricEquipment","Laundry_Flr_1_MiscPlug_Equip","Design Level",4813,3369.1,6256.9,"uniform","float",3,"",3946.66,5679.34
"770",2,"4_LargeOffice.xml.csv","ElectricEquipment","Laundry_Flr_1_ExhFan_Equip","Design Level",87,60.9,113.1,"uniform","float",3,"",71.34,102.66
"771",2,"4_LargeOffice.xml.csv","ElectricEquipment","Lobby_Flr_1_MiscPlug_Equip","Watts per Zone Floor Area",8.07,5.649,10.491,"uniform","float",2,"",6.6174,9.5226
"772",2,"4_LargeOffice.xml.csv","ElectricEquipment","Mech_Flr_1_MiscPlug_Equip","Watts per Zone Floor Area",5.38,3.766,6.994,"uniform","float",2,"",4.4116,6.3484
"773",2,"4_LargeOffice.xml.csv","ElectricEquipment","Retail_1_Flr_1_MiscPlug_Equip","Watts per Zone Floor Area",10.76,7.532,13.988,"uniform","float",2,"",8.8232,12.6968
"774",2,"4_LargeOffice.xml.csv","ElectricEquipment","Retail_2_Flr_1_MiscPlug_Equip","Watts per Zone Floor Area",10.76,7.532,13.988,"uniform","float",2,"",8.8232,12.6968
"775",2,"4_LargeOffice.xml.csv","ElectricEquipment","Room_1_Flr_3_PlugMisc_Equip","Watts per Zone Floor Area",14.3,10.01,18.59,"uniform","float",2,"",11.726,16.874
"776",2,"4_LargeOffice.xml.csv","ElectricEquipment","Room_1_Flr_6_PlugMisc_Equip","Watts per Zone Floor Area",14.3,10.01,18.59,"uniform","float",2,"",11.726,16.874
"777",2,"4_LargeOffice.xml.csv","ElectricEquipment","Room_2_Flr_3_PlugMisc_Equip","Watts per Zone Floor Area",14.3,10.01,18.59,"uniform","float",2,"",11.726,16.874
"778",2,"4_LargeOffice.xml.csv","ElectricEquipment","Room_2_Flr_6_PlugMisc_Equip","Watts per Zone Floor Area",14.3,10.01,18.59,"uniform","float",2,"",11.726,16.874
"779",2,"4_LargeOffice.xml.csv","ElectricEquipment","Room_3_Mult19_Flr_3_PlugMisc_Equip","Watts per Zone Floor Area",14.3,10.01,18.59,"uniform","float",2,"",11.726,16.874
"780",2,"4_LargeOffice.xml.csv","ElectricEquipment","Room_3_Mult9_Flr_6_PlugMisc_Equip","Watts per Zone Floor Area",14.3,10.01,18.59,"uniform","float",2,"",11.726,16.874
"781",2,"4_LargeOffice.xml.csv","ElectricEquipment","Room_4_Mult19_Flr_3_PlugMisc_Equip","Watts per Zone Floor Area",14.3,10.01,18.59,"uniform","float",2,"",11.726,16.874
"782",2,"4_LargeOffice.xml.csv","ElectricEquipment","Room_5_Flr_3_PlugMisc_Equip","Watts per Zone Floor Area",14.3,10.01,18.59,"uniform","float",2,"",11.726,16.874
"783",2,"4_LargeOffice.xml.csv","ElectricEquipment","Room_6_Flr_3_PlugMisc_Equip","Watts per Zone Floor Area",14.3,10.01,18.59,"uniform","float",2,"",11.726,16.874
"784",2,"4_LargeOffice.xml.csv","ElectricEquipment","Storage_Flr_1_MiscPlug_Equip","Watts per Zone Floor Area",2.69,1.883,3.497,"uniform","float",2,"",2.2058,3.1742
"785",2,"4_LargeOffice.xml.csv","GasEquipment","Kitchen_Flr_6_MiscGas_Equip","Design Level",166606,116624.2,216587.8,"uniform","float",3,"",136616.92,196595.08
"786",2,"4_LargeOffice.xml.csv","GasEquipment","Laundry_Flr_1_MiscGas_Equip","Design Level",41818,29272.6,54363.4,"uniform","float",3,"",34290.76,49345.24
"787",2,"4_LargeOffice.xml.csv","ZoneInfiltration:DesignFlowRate","Banquet_Flr_6_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",4,"",0.0002474,0.0003566
"788",2,"4_LargeOffice.xml.csv","ZoneInfiltration:DesignFlowRate","Cafe_Flr_1_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",4,"",0.0002474,0.0003566
"789",2,"4_LargeOffice.xml.csv","ZoneInfiltration:DesignFlowRate","Corridor_Flr_3_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",4,"",0.0002474,0.0003566
"790",2,"4_LargeOffice.xml.csv","ZoneInfiltration:DesignFlowRate","Corridor_Flr_6_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",4,"",0.0002474,0.0003566
"791",2,"4_LargeOffice.xml.csv","ZoneInfiltration:DesignFlowRate","Dining_Flr_6_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",4,"",0.0002474,0.0003566
"792",2,"4_LargeOffice.xml.csv","ZoneInfiltration:DesignFlowRate","Kitchen_Flr_6_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",4,"",0.0002474,0.0003566
"793",2,"4_LargeOffice.xml.csv","ZoneInfiltration:DesignFlowRate","Laundry_Flr_1_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",4,"",0.0002474,0.0003566
"794",2,"4_LargeOffice.xml.csv","ZoneInfiltration:DesignFlowRate","Lobby_Flr_1_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",4,"",0.0002474,0.0003566
