"","comm.rank..","name","Class","Object","Field","Default","Minimum","Maximum","Distribution","Type","Group","Constraint","p20","p80"
"2020",2,"3_LargeHotel.xml.csv","Lights","Room_5_Flr_3_Lights","Watts per Zone Floor Area",11.84,8.288,15.392,"uniform","float",2,"",9.7088,13.9712
"2021",2,"3_LargeHotel.xml.csv","Lights","Room_6_Flr_3_Lights","Watts per Zone Floor Area",11.84,8.288,15.392,"uniform","float",2,"",9.7088,13.9712
"2022",2,"3_LargeHotel.xml.csv","Lights","Storage_Flr_1_Lights","Watts per Zone Floor Area",9.68,6.776,12.584,"uniform","float",2,"",7.9376,11.4224
"2023",2,"3_LargeHotel.xml.csv","ElectricEquipment","Banquet_Flr_6_MiscPlug_Equip","Design Level",22492,15744.4,29239.6,"uniform","float",3,"",18443.44,26540.56
"2024",2,"3_LargeHotel.xml.csv","ElectricEquipment","Basement_MiscPlug_Equip","Watts per Zone Floor Area",5.38,3.766,6.994,"uniform","float",2,"",4.4116,6.3484
"2025",2,"3_LargeHotel.xml.csv","ElectricEquipment","Cafe_Flr_1_MiscPlug_Equip","Watts per Zone Floor Area",5.38,3.766,6.994,"uniform","float",2,"",4.4116,6.3484
"2026",2,"3_LargeHotel.xml.csv","ElectricEquipment","Dining_Flr_6_MiscPlug_Equip","Design Level",22492,15744.4,29239.6,"uniform","float",3,"",18443.44,26540.56
"2027",2,"3_LargeHotel.xml.csv","ElectricEquipment","Kitchen_Flr_6_ExhFan_Equip","Design Level",698,488.6,907.4,"uniform","float",3,"",572.36,823.64
"2028",2,"3_LargeHotel.xml.csv","ElectricEquipment","Kitchen_Flr_6_MiscElec_Equip","Design Level",52481,36736.7,68225.3,"uniform","float",3,"",43034.42,61927.58
"2029",2,"3_LargeHotel.xml.csv","ElectricEquipment","Laundry_Flr_1_MiscPlug_Equip","Design Level",4813,3369.1,6256.9,"uniform","float",3,"",3946.66,5679.34
"2030",2,"3_LargeHotel.xml.csv","ElectricEquipment","Laundry_Flr_1_ExhFan_Equip","Design Level",87,60.9,113.1,"uniform","float",3,"",71.34,102.66
"2031",2,"3_LargeHotel.xml.csv","ElectricEquipment","Lobby_Flr_1_MiscPlug_Equip","Watts per Zone Floor Area",8.07,5.649,10.491,"uniform","float",2,"",6.6174,9.5226
"2032",2,"3_LargeHotel.xml.csv","ElectricEquipment","Mech_Flr_1_MiscPlug_Equip","Watts per Zone Floor Area",5.38,3.766,6.994,"uniform","float",2,"",4.4116,6.3484
"2033",2,"3_LargeHotel.xml.csv","ElectricEquipment","Retail_1_Flr_1_MiscPlug_Equip","Watts per Zone Floor Area",10.76,7.532,13.988,"uniform","float",2,"",8.8232,12.6968
"2034",2,"3_LargeHotel.xml.csv","ElectricEquipment","Retail_2_Flr_1_MiscPlug_Equip","Watts per Zone Floor Area",10.76,7.532,13.988,"uniform","float",2,"",8.8232,12.6968
"2035",2,"3_LargeHotel.xml.csv","ElectricEquipment","Room_1_Flr_3_PlugMisc_Equip","Watts per Zone Floor Area",14.3,10.01,18.59,"uniform","float",2,"",11.726,16.874
"2036",2,"3_LargeHotel.xml.csv","ElectricEquipment","Room_1_Flr_6_PlugMisc_Equip","Watts per Zone Floor Area",14.3,10.01,18.59,"uniform","float",2,"",11.726,16.874
"2037",2,"3_LargeHotel.xml.csv","ElectricEquipment","Room_2_Flr_3_PlugMisc_Equip","Watts per Zone Floor Area",14.3,10.01,18.59,"uniform","float",2,"",11.726,16.874
"2038",2,"3_LargeHotel.xml.csv","ElectricEquipment","Room_2_Flr_6_PlugMisc_Equip","Watts per Zone Floor Area",14.3,10.01,18.59,"uniform","float",2,"",11.726,16.874
"2039",2,"3_LargeHotel.xml.csv","ElectricEquipment","Room_3_Mult19_Flr_3_PlugMisc_Equip","Watts per Zone Floor Area",14.3,10.01,18.59,"uniform","float",2,"",11.726,16.874
"2040",2,"3_LargeHotel.xml.csv","ElectricEquipment","Room_3_Mult9_Flr_6_PlugMisc_Equip","Watts per Zone Floor Area",14.3,10.01,18.59,"uniform","float",2,"",11.726,16.874
"2041",2,"3_LargeHotel.xml.csv","ElectricEquipment","Room_4_Mult19_Flr_3_PlugMisc_Equip","Watts per Zone Floor Area",14.3,10.01,18.59,"uniform","float",2,"",11.726,16.874
"2042",2,"3_LargeHotel.xml.csv","ElectricEquipment","Room_5_Flr_3_PlugMisc_Equip","Watts per Zone Floor Area",14.3,10.01,18.59,"uniform","float",2,"",11.726,16.874
"2043",2,"3_LargeHotel.xml.csv","ElectricEquipment","Room_6_Flr_3_PlugMisc_Equip","Watts per Zone Floor Area",14.3,10.01,18.59,"uniform","float",2,"",11.726,16.874
"2044",2,"3_LargeHotel.xml.csv","ElectricEquipment","Storage_Flr_1_MiscPlug_Equip","Watts per Zone Floor Area",2.69,1.883,3.497,"uniform","float",2,"",2.2058,3.1742
"2045",2,"3_LargeHotel.xml.csv","GasEquipment","Kitchen_Flr_6_MiscGas_Equip","Design Level",166606,116624.2,216587.8,"uniform","float",3,"",136616.92,196595.08
"2046",2,"3_LargeHotel.xml.csv","GasEquipment","Laundry_Flr_1_MiscGas_Equip","Design Level",41818,29272.6,54363.4,"uniform","float",3,"",34290.76,49345.24
"2047",2,"3_LargeHotel.xml.csv","ZoneInfiltration:DesignFlowRate","Banquet_Flr_6_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",4,"",0.0002474,0.0003566
"2048",2,"3_LargeHotel.xml.csv","ZoneInfiltration:DesignFlowRate","Cafe_Flr_1_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",4,"",0.0002474,0.0003566
"2049",2,"3_LargeHotel.xml.csv","ZoneInfiltration:DesignFlowRate","Corridor_Flr_3_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",4,"",0.0002474,0.0003566
"2050",2,"3_LargeHotel.xml.csv","ZoneInfiltration:DesignFlowRate","Corridor_Flr_6_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",4,"",0.0002474,0.0003566
"2051",2,"3_LargeHotel.xml.csv","ZoneInfiltration:DesignFlowRate","Dining_Flr_6_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",4,"",0.0002474,0.0003566
"2052",2,"3_LargeHotel.xml.csv","ZoneInfiltration:DesignFlowRate","Kitchen_Flr_6_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",4,"",0.0002474,0.0003566
"2053",2,"3_LargeHotel.xml.csv","ZoneInfiltration:DesignFlowRate","Laundry_Flr_1_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",4,"",0.0002474,0.0003566
"2054",2,"3_LargeHotel.xml.csv","ZoneInfiltration:DesignFlowRate","Lobby_Flr_1_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",4,"",0.0002474,0.0003566
"2055",2,"3_LargeHotel.xml.csv","ZoneInfiltration:DesignFlowRate","Mech_Flr_1_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",4,"",0.0002474,0.0003566
"2056",2,"3_LargeHotel.xml.csv","ZoneInfiltration:DesignFlowRate","Retail_1_Flr_1_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",4,"",0.0002474,0.0003566
"2057",2,"3_LargeHotel.xml.csv","ZoneInfiltration:DesignFlowRate","Retail_2_Flr_1_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",4,"",0.0002474,0.0003566
"2058",2,"3_LargeHotel.xml.csv","ZoneInfiltration:DesignFlowRate","Room_1_Flr_3_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",4,"",0.0002474,0.0003566
"2059",2,"3_LargeHotel.xml.csv","ZoneInfiltration:DesignFlowRate","Room_1_Flr_6_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",4,"",0.0002474,0.0003566
"2060",2,"3_LargeHotel.xml.csv","ZoneInfiltration:DesignFlowRate","Room_2_Flr_3_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",4,"",0.0002474,0.0003566
"2061",2,"3_LargeHotel.xml.csv","ZoneInfiltration:DesignFlowRate","Room_2_Flr_6_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",4,"",0.0002474,0.0003566
"2062",2,"3_LargeHotel.xml.csv","ZoneInfiltration:DesignFlowRate","Room_3_Mult19_Flr_3_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",4,"",0.0002474,0.0003566
"2063",2,"3_LargeHotel.xml.csv","ZoneInfiltration:DesignFlowRate","Room_3_Mult9_Flr_6_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",4,"",0.0002474,0.0003566
"2064",2,"3_LargeHotel.xml.csv","ZoneInfiltration:DesignFlowRate","Room_4_Mult19_Flr_3_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",4,"",0.0002474,0.0003566
"2065",2,"3_LargeHotel.xml.csv","ZoneInfiltration:DesignFlowRate","Room_5_Flr_3_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",4,"",0.0002474,0.0003566
"2066",2,"3_LargeHotel.xml.csv","ZoneInfiltration:DesignFlowRate","Room_6_Flr_3_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",4,"",0.0002474,0.0003566
"2067",2,"3_LargeHotel.xml.csv","ZoneInfiltration:DesignFlowRate","Storage_Flr_1_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",4,"",0.0002474,0.0003566
"2068",2,"3_LargeHotel.xml.csv","Fan:VariableVolume","VAV WITH REHEAT_Fan","Fan Efficiency",0.61425,0.429975,0.798525,"uniform","float",5,"",0.503685,0.724815
"2069",2,"3_LargeHotel.xml.csv","Fan:VariableVolume","VAV WITH REHEAT_Fan","Pressure Rise",1017.592,712.3144,1322.87,"uniform","float",5,"",834.42552,1200.75888
"2070",2,"3_LargeHotel.xml.csv","Fan:ConstantVolume","FLR_3_DOAS_Fan","Fan Efficiency",0.56875,0.398125,0.739375,"uniform","float",6,"",0.466375,0.671125
"2071",2,"3_LargeHotel.xml.csv","Fan:ConstantVolume","FLR_3_DOAS_Fan","Pressure Rise",622,435.4,808.6,"uniform","float",6,"",510.04,733.96
"2072",2,"3_LargeHotel.xml.csv","Fan:ConstantVolume","FLR_6_DOAS_Fan","Fan Efficiency",0.53625,0.375375,0.697215,"uniform","float",6,"",0.439743,0.632847
"2073",2,"3_LargeHotel.xml.csv","Fan:ConstantVolume","FLR_6_DOAS_Fan","Pressure Rise",622,435.4,808.6,"uniform","float",6,"",510.04,733.96
"2074",2,"3_LargeHotel.xml.csv","Schedule:Compact","CLGSETP_SCH","Field 4",30,21,39,"uniform","float",7,"HA1 - CA1 < -1",24.6,35.4
"2075",2,"3_LargeHotel.xml.csv","Schedule:Compact","CLGSETP_SCH","Field 6",24,16.8,31.2,"uniform","float",7,"HA2 - CA2 < -1",19.68,28.32
"2076",2,"3_LargeHotel.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 4",16,11.2,20.8,"uniform","float",7,"",13.12,18.88
"2077",2,"3_LargeHotel.xml.csv","Schedule:Compact","HTGSETP_SCH","Field 6",21,14.7,27.3,"uniform","float",7,"",17.22,24.78
"2078",2,"3_LargeHotel.xml.csv","Schedule:Compact","Corr_CLGSETP_SCH","Field 4",30,21,39,"uniform","float",7,"HB1 - CB1 < -1",24.6,35.4
"2079",2,"3_LargeHotel.xml.csv","Schedule:Compact","Corr_HTGSETP_SCH","Field 4",16,11.2,20.8,"uniform","float",7,"",13.12,18.88
"2080",2,"3_LargeHotel.xml.csv","Schedule:Compact","Guest_CLGSETP_SCH","Field 4",24,16.8,31.2,"uniform","float",7,"HC1 - CC1 < -1",19.68,28.32
"2081",2,"3_LargeHotel.xml.csv","Schedule:Compact","Guest_HTGSETP_SCH","Field 4",21,14.7,27.3,"uniform","float",7,"",17.22,24.78
"2082",2,"3_LargeHotel.xml.csv","Schedule:Compact","Kitchen_CLGSETP_SCH","Field 4",30,21,39,"uniform","float",7,"HD1 - CD1 < -1",24.6,35.4
"2083",2,"3_LargeHotel.xml.csv","Schedule:Compact","Kitchen_CLGSETP_SCH","Field 6",26,18.2,33.8,"uniform","float",7,"HD2 - CD2 < -1",21.32,30.68
"2084",2,"3_LargeHotel.xml.csv","Schedule:Compact","Kitchen_HTGSETP_SCH","Field 4",16,11.2,20.8,"uniform","float",7,"",13.12,18.88
"2085",2,"3_LargeHotel.xml.csv","Schedule:Compact","Kitchen_HTGSETP_SCH","Field 6",19,13.3,24.7,"uniform","float",7,"",15.58,22.42
"2086",2,"3_LargeHotel.xml.csv","Schedule:Compact","MinOA_Sched","Field 4",0,0,0.3,"exponential","float",7,"",0.06,0.24
"2087",2,"3_LargeHotel.xml.csv","Schedule:Compact","MinOA_Sched","Field 6",1,0.7,1.3,"uniform","float",7,"",0.82,1.18
"2088",2,"3_LargeHotel.xml.csv","Schedule:Compact","Seasonal-Reset-Supply-Air-Temp-Sch","Field 4",13,9.1,16.9,"uniform","float",8,"",10.66,15.34
"2089",2,"3_LargeHotel.xml.csv","Boiler:HotWater","HeatSys1 Boiler","Nominal Thermal Efficiency",0.78,0.546,0.99,"uniform","float",9,"",0.6348,0.9012
"2090",2,"3_LargeHotel.xml.csv","Boiler:HotWater","HeatSys1 Boiler","Design Water Outlet Temperature",82.2,57.54,106.86,"uniform","float",9,"",67.404,96.996
"2091",2,"3_LargeHotel.xml.csv","Chiller:Electric:EIR","CoolSys1 Chiller 1","Reference COP",5.5,3.85,7.15,"uniform","float",10,"",4.51,6.49
"2092",2,"3_LargeHotel.xml.csv","Chiller:Electric:EIR","CoolSys1 Chiller 1","Minimum Part Load Ratio",0.15,0.105,0.195,"uniform","float",10,"",0.123,0.177
"2093",2,"3_LargeHotel.xml.csv","Chiller:Electric:EIR","CoolSys1 Chiller 2","Reference COP",5.5,3.85,7.15,"uniform","float",10,"",4.51,6.49
"2094",2,"3_LargeHotel.xml.csv","Chiller:Electric:EIR","CoolSys1 Chiller 2","Minimum Part Load Ratio",0.15,0.105,0.195,"uniform","float",10,"",0.123,0.177
"2095",2,"3_LargeHotel.xml.csv","Chiller:Electric:EIR","CoolSys1 Chiller 2","Maximum Part Load Ratio",1,0.7,1,"uniform","float",10,"",0.76,0.94
"2096",2,"3_LargeHotel.xml.csv","Pump:VariableSpeed","CoolSys1 Pump","Rated Pump Head",179352,125546.4,233157.6,"uniform","float",11,"",147068.64,211635.36
"2097",2,"3_LargeHotel.xml.csv","Pump:VariableSpeed","HeatSys1 Pump","Rated Pump Head",179352,125546.4,233157.6,"uniform","float",11,"",147068.64,211635.36
"2098",2,"3_LargeHotel.xml.csv","Schedule:Compact","CW-Loop-Temp-Schedule","Field 4",6.7,4.69,8.71,"uniform","float",8,"",5.494,7.906
"2099",2,"3_LargeHotel.xml.csv","Schedule:Compact","HW-Loop-Temp-Schedule","Field 4",60,42,78,"uniform","float",8,"",49.2,70.8
"2100",2,"3_LargeHotel.xml.csv","WaterHeater:Mixed","SWHSys1 Water Heater","Tank Volume",2,1.4,2.6,"uniform","float",12,"",1.64,2.36
"2101",2,"3_LargeHotel.xml.csv","WaterHeater:Mixed","SWHSys1 Water Heater","Heater Maximum Capacity",845000,591500,1098500,"uniform","float",12,"",692900,997100
"2102",2,"3_LargeHotel.xml.csv","WaterHeater:Mixed","SWHSys1 Water Heater","Heater Thermal Efficiency",0.8,0.56,0.999,"uniform","float",12,"",0.6478,0.9112
"2103",2,"3_LargeHotel.xml.csv","Pump:VariableSpeed","SWHSys1 Pump","Rated Pump Head",179352,125546.4,233157.6,"uniform","float",11,"",147068.64,211635.36
"2104",2,"3_LargeHotel.xml.csv","Schedule:Compact","Guest Room Water Equipment Hot Supply Temp Sched","Field 4",43.3,30.1,55.9,"uniform","float",8,"",35.26,50.74
"2105",2,"3_LargeHotel.xml.csv","Schedule:Compact","Guest Room Water Equipment Temp Sched","Field 4",43.3,30.1,55.9,"uniform","float",8,"",35.26,50.74
"2106",2,"3_LargeHotel.xml.csv","Schedule:Compact","Kitchen Water Equipment Hot Supply Temp Sched","Field 4",49,34.3,63.7,"uniform","float",8,"",40.18,57.82
"2107",2,"3_LargeHotel.xml.csv","Schedule:Compact","Kitchen Water Equipment Temp Sched","Field 4",49,34.3,63.7,"uniform","float",8,"",40.18,57.82
"2108",2,"3_LargeHotel.xml.csv","Schedule:Compact","SWHSys1 Water Heater Setpoint Temperature Schedule Name","Field 4",60,42,78,"uniform","float",8,"",49.2,70.8
"2109",2,"3_LargeHotel.xml.csv","Schedule:Compact","SWHSys1-Loop-Temp-Schedule","Field 4",60,42,78,"uniform","float",8,"",49.2,70.8
"2110",2,"4_LargeOffice.xml.csv","Sizing:Parameters","Sizing:Parameters","Heating Sizing Factor",1.2,0.84,1.56,"uniform","float",1,"",0.984,1.416
"2111",2,"4_LargeOffice.xml.csv","Sizing:Parameters","Sizing:Parameters","Cooling Sizing Factor",1.2,0.84,1.56,"uniform","float",1,"",0.984,1.416
"2112",2,"4_LargeOffice.xml.csv","Lights","Basement_Lights","Watts per Zone Floor Area",11.84,8.288,15.392,"uniform","float",2,"",9.7088,13.9712
"2113",2,"4_LargeOffice.xml.csv","Lights","Corridor_Flr_1_Lights","Watts per Zone Floor Area",10.76,10.76,13.988,"uniform","float",2,"",11.4056,13.3424
"2114",2,"4_LargeOffice.xml.csv","Lights","Corridor_Flr_2_Lights","Watts per Zone Floor Area",10.76,10.76,13.988,"uniform","float",2,"",11.4056,13.3424
"2115",2,"4_LargeOffice.xml.csv","Lights","Corridor_Flr_5_Lights","Watts per Zone Floor Area",10.76,10.76,13.988,"uniform","float",2,"",11.4056,13.3424
"2116",2,"4_LargeOffice.xml.csv","Lights","Corridor_NW_Flr_3_Lights","Watts per Zone Floor Area",10.76,10.76,13.988,"uniform","float",2,"",11.4056,13.3424
"2117",2,"4_LargeOffice.xml.csv","Lights","Corridor_NW_Flr_4_Lights","Watts per Zone Floor Area",10.76,10.76,13.988,"uniform","float",2,"",11.4056,13.3424
"2118",2,"4_LargeOffice.xml.csv","Lights","Corridor_SE_Flr_3_Lights","Watts per Zone Floor Area",10.76,10.76,13.988,"uniform","float",2,"",11.4056,13.3424
"2119",2,"4_LargeOffice.xml.csv","Lights","Corridor_SE_Flr_4_Lights","Watts per Zone Floor Area",10.76,10.76,13.988,"uniform","float",2,"",11.4056,13.3424
"2120",2,"4_LargeOffice.xml.csv","Lights","Dining_Flr_5_Lights","Watts per Zone Floor Area",9.68,6.776,12.584,"uniform","float",2,"",7.9376,11.4224
"2121",2,"4_LargeOffice.xml.csv","Lights","ER_Exam1_Mult4_Flr_1_Lights","Watts per Zone Floor Area",29.05,20.335,37.765,"uniform","float",2,"",23.821,34.279
"2122",2,"4_LargeOffice.xml.csv","Lights","ER_Exam3_Mult4_Flr_1_Lights","Watts per Zone Floor Area",29.05,20.335,37.765,"uniform","float",2,"",23.821,34.279
"2123",2,"4_LargeOffice.xml.csv","Lights","ER_NurseStn_Lobby_Flr_1_Lights","Watts per Zone Floor Area",12.05,8.435,15.665,"uniform","float",2,"",9.881,14.219
"2124",2,"4_LargeOffice.xml.csv","Lights","ER_Trauma1_Flr_1_Lights","Watts per Zone Floor Area",29.05,20.335,37.765,"uniform","float",2,"",23.821,34.279
"2125",2,"4_LargeOffice.xml.csv","Lights","ER_Trauma2_Flr_1_Lights","Watts per Zone Floor Area",29.05,20.335,37.765,"uniform","float",2,"",23.821,34.279
"2126",2,"4_LargeOffice.xml.csv","Lights","ER_Triage_Mult4_Flr_1_Lights","Watts per Zone Floor Area",29.05,20.335,37.765,"uniform","float",2,"",23.821,34.279
"2127",2,"4_LargeOffice.xml.csv","Lights","ICU_Flr_2_Lights","Watts per Zone Floor Area",8.61,6.027,11.193,"uniform","float",2,"",7.0602,10.1598
"2128",2,"4_LargeOffice.xml.csv","Lights","ICU_NurseStn_Lobby_Flr_2_Lights","Watts per Zone Floor Area",12.05,8.435,15.665,"uniform","float",2,"",9.881,14.219
"2129",2,"4_LargeOffice.xml.csv","Lights","IC_PatRoom1_Mult5_Flr_2_Lights","Watts per Zone Floor Area",8.61,6.027,11.193,"uniform","float",2,"",7.0602,10.1598
"2130",2,"4_LargeOffice.xml.csv","Lights","IC_PatRoom2_Flr_2_Lights","Watts per Zone Floor Area",8.61,6.027,11.193,"uniform","float",2,"",7.0602,10.1598
"2131",2,"4_LargeOffice.xml.csv","Lights","IC_PatRoom3_Mult6_Flr_2_Lights","Watts per Zone Floor Area",8.61,6.027,11.193,"uniform","float",2,"",7.0602,10.1598
"2132",2,"4_LargeOffice.xml.csv","Lights","Kitchen_Flr_5_Lights","Watts per Zone Floor Area",12.91,9.037,16.783,"uniform","float",2,"",10.5862,15.2338
"2133",2,"4_LargeOffice.xml.csv","Lights","Lab_Flr_3_Lights","Watts per Zone Floor Area",15.06,10.542,19.578,"uniform","float",2,"",12.3492,17.7708
"2134",2,"4_LargeOffice.xml.csv","Lights","Lab_Flr_4_Lights","Watts per Zone Floor Area",15.06,10.542,19.578,"uniform","float",2,"",12.3492,17.7708
"2135",2,"4_LargeOffice.xml.csv","Lights","Lobby_Records_Flr_1_Lights","Watts per Zone Floor Area",15.82,11.074,20.566,"uniform","float",2,"",12.9724,18.6676
"2136",2,"4_LargeOffice.xml.csv","Lights","NurseStn_Lobby_Flr_3_Lights","Watts per Zone Floor Area",12.7,8.89,16.51,"uniform","float",2,"",10.414,14.986
"2137",2,"4_LargeOffice.xml.csv","Lights","NurseStn_Lobby_Flr_4_Lights","Watts per Zone Floor Area",12.7,8.89,16.51,"uniform","float",2,"",10.414,14.986
"2138",2,"4_LargeOffice.xml.csv","Lights","NurseStn_Lobby_Flr_5_Lights","Watts per Zone Floor Area",12.7,8.89,16.51,"uniform","float",2,"",10.414,14.986
"2139",2,"4_LargeOffice.xml.csv","Lights","OR1_Flr_2_Lights","Watts per Zone Floor Area",23.67,16.569,30.771,"uniform","float",2,"",19.4094,27.9306
"2140",2,"4_LargeOffice.xml.csv","Lights","OR2_Mult5_Flr_2_Lights","Watts per Zone Floor Area",23.67,16.569,30.771,"uniform","float",2,"",19.4094,27.9306
"2141",2,"4_LargeOffice.xml.csv","Lights","OR3_Flr_2_Lights","Watts per Zone Floor Area",23.67,16.569,30.771,"uniform","float",2,"",19.4094,27.9306
"2142",2,"4_LargeOffice.xml.csv","Lights","OR4_Flr_2_Lights","Watts per Zone Floor Area",23.67,16.569,30.771,"uniform","float",2,"",19.4094,27.9306
"2143",2,"4_LargeOffice.xml.csv","Lights","OR_NurseStn_Lobby_Flr_2_Lights","Watts per Zone Floor Area",12.7,8.89,16.51,"uniform","float",2,"",10.414,14.986
"2144",2,"4_LargeOffice.xml.csv","Lights","Office1_Flr_5_Lights","Watts per Zone Floor Area",11.84,8.288,15.392,"uniform","float",2,"",9.7088,13.9712
"2145",2,"4_LargeOffice.xml.csv","Lights","Office1_Mult4_Flr_1_Lights","Watts per Zone Floor Area",11.84,8.288,15.392,"uniform","float",2,"",9.7088,13.9712
"2146",2,"4_LargeOffice.xml.csv","Lights","Office2_Mult5_Flr_5_Lights","Watts per Zone Floor Area",11.84,8.288,15.392,"uniform","float",2,"",9.7088,13.9712
"2147",2,"4_LargeOffice.xml.csv","Lights","Office3_Flr_5_Lights","Watts per Zone Floor Area",11.84,8.288,15.392,"uniform","float",2,"",9.7088,13.9712
"2148",2,"4_LargeOffice.xml.csv","Lights","Office4_Mult6_Flr_5_Lights","Watts per Zone Floor Area",11.84,8.288,15.392,"uniform","float",2,"",9.7088,13.9712
"2149",2,"4_LargeOffice.xml.csv","Lights","PatRoom1_Mult10_Flr_3_Lights","Watts per Zone Floor Area",7.53,5.271,9.789,"uniform","float",2,"",6.1746,8.8854
"2150",2,"4_LargeOffice.xml.csv","Lights","PatRoom1_Mult10_Flr_4_Lights","Watts per Zone Floor Area",7.53,5.271,9.789,"uniform","float",2,"",6.1746,8.8854
"2151",2,"4_LargeOffice.xml.csv","Lights","PatRoom2_Flr_3_Lights","Watts per Zone Floor Area",7.53,5.271,9.789,"uniform","float",2,"",6.1746,8.8854
"2152",2,"4_LargeOffice.xml.csv","Lights","PatRoom2_Flr_4_Lights","Watts per Zone Floor Area",7.53,5.271,9.789,"uniform","float",2,"",6.1746,8.8854
"2153",2,"4_LargeOffice.xml.csv","Lights","PatRoom3_Mult10_Flr_3_Lights","Watts per Zone Floor Area",7.53,5.271,9.789,"uniform","float",2,"",6.1746,8.8854
"2154",2,"4_LargeOffice.xml.csv","Lights","PatRoom3_Mult10_Flr_4_Lights","Watts per Zone Floor Area",7.53,5.271,9.789,"uniform","float",2,"",6.1746,8.8854
"2155",2,"4_LargeOffice.xml.csv","Lights","PatRoom4_Flr_3_Lights","Watts per Zone Floor Area",7.53,5.271,9.789,"uniform","float",2,"",6.1746,8.8854
"2156",2,"4_LargeOffice.xml.csv","Lights","PatRoom4_Flr_4_Lights","Watts per Zone Floor Area",7.53,5.271,9.789,"uniform","float",2,"",6.1746,8.8854
"2157",2,"4_LargeOffice.xml.csv","Lights","PatRoom5_Mult10_Flr_3_Lights","Watts per Zone Floor Area",7.53,5.271,9.789,"uniform","float",2,"",6.1746,8.8854
"2158",2,"4_LargeOffice.xml.csv","Lights","PatRoom5_Mult10_Flr_4_Lights","Watts per Zone Floor Area",7.53,5.271,9.789,"uniform","float",2,"",6.1746,8.8854
"2159",2,"4_LargeOffice.xml.csv","Lights","PatRoom6_Flr_3_Lights","Watts per Zone Floor Area",7.53,5.271,9.789,"uniform","float",2,"",6.1746,8.8854
"2160",2,"4_LargeOffice.xml.csv","Lights","PatRoom6_Flr_4_Lights","Watts per Zone Floor Area",7.53,5.271,9.789,"uniform","float",2,"",6.1746,8.8854
"2161",2,"4_LargeOffice.xml.csv","Lights","PatRoom7_Mult10_Flr_3_Lights","Watts per Zone Floor Area",7.53,5.271,9.789,"uniform","float",2,"",6.1746,8.8854
"2162",2,"4_LargeOffice.xml.csv","Lights","PatRoom7_Mult10_Flr_4_Lights","Watts per Zone Floor Area",7.53,5.271,9.789,"uniform","float",2,"",6.1746,8.8854
"2163",2,"4_LargeOffice.xml.csv","Lights","PatRoom8_Flr_3_Lights","Watts per Zone Floor Area",7.53,5.271,9.789,"uniform","float",2,"",6.1746,8.8854
"2164",2,"4_LargeOffice.xml.csv","Lights","PatRoom8_Flr_4_Lights","Watts per Zone Floor Area",7.53,5.271,9.789,"uniform","float",2,"",6.1746,8.8854
"2165",2,"4_LargeOffice.xml.csv","Lights","PhysTherapy_Flr_3_Lights","Watts per Zone Floor Area",9.68,6.776,12.584,"uniform","float",2,"",7.9376,11.4224
"2166",2,"4_LargeOffice.xml.csv","Lights","Radiology_Flr_4_Lights","Watts per Zone Floor Area",4.3,3.01,5.59,"uniform","float",2,"",3.526,5.074
"2167",2,"4_LargeOffice.xml.csv","ElectricEquipment","Basement_MiscPlug_Equip","Watts per Zone Floor Area",8.07,6.549,10.491,"uniform","float",3,"",7.3374,9.7026
"2168",2,"4_LargeOffice.xml.csv","ElectricEquipment","Dining_Flr_5_MiscPlug_Equip","Watts per Zone Floor Area",10.76,7.532,13.988,"uniform","float",3,"",8.8232,12.6968
"2169",2,"4_LargeOffice.xml.csv","ElectricEquipment","ER_Exam1_Mult4_Flr_1_MiscPlug_Equip","Watts per Zone Floor Area",16.04,11.228,20.582,"uniform","float",3,"",13.0988,18.7112
