Class,Object,Field,Default,Minimum,Maximum,Distribution,Type,Group,Constraint
ElectricEquipment,Mult_Class_1_Pod_1_ZN_1_FLR_1_PlugMisc_Equip,Watts per Zone Floor Area,10,7,13,uniform,float,G0005,
ElectricEquipment,Mult_Class_1_Pod_1_ZN_1_FLR_2_PlugMisc_Equip,Watts per Zone Floor Area,10,7,13,uniform,float,G0005,
ElectricEquipment,Mult_Class_1_Pod_2_ZN_1_FLR_1_PlugMisc_Equip,Watts per Zone Floor Area,10,7,13,uniform,float,G0005,
ElectricEquipment,Mult_Class_1_Pod_2_ZN_1_FLR_2_PlugMisc_Equip,Watts per Zone Floor Area,10,7,13,uniform,float,G0005,
ElectricEquipment,Mult_Class_1_Pod_3_ZN_1_FLR_1_PlugMisc_Equip,Watts per Zone Floor Area,10,7,13,uniform,float,G0005,
ElectricEquipment,Mult_Class_1_Pod_3_ZN_1_FLR_2_PlugMisc_Equip,Watts per Zone Floor Area,10,7,13,uniform,float,G0005,
ElectricEquipment,Mult_Class_2_Pod_1_ZN_1_FLR_1_PlugMisc_Equip,Watts per Zone Floor Area,10,7,13,uniform,float,G0005,
ElectricEquipment,Mult_Class_2_Pod_1_ZN_1_FLR_2_PlugMisc_Equip,Watts per Zone Floor Area,10,7,13,uniform,float,G0005,
ElectricEquipment,Mult_Class_2_Pod_2_ZN_1_FLR_1_PlugMisc_Equip,Watts per Zone Floor Area,10,7,13,uniform,float,G0005,
ElectricEquipment,Mult_Class_2_Pod_2_ZN_1_FLR_2_PlugMisc_Equip,Watts per Zone Floor Area,10,7,13,uniform,float,G0005,
ElectricEquipment,Mult_Class_2_Pod_3_ZN_1_FLR_1_PlugMisc_Equip,Watts per Zone Floor Area,10,7,13,uniform,float,G0005,
ElectricEquipment,Mult_Class_2_Pod_3_ZN_1_FLR_2_PlugMisc_Equip,Watts per Zone Floor Area,10,7,13,uniform,float,G0005,
ElectricEquipment,Offices_ZN_1_FLR_1_PlugMisc_Equip,Watts per Zone Floor Area,10.8,7.56,14.04,uniform,float,,
ElectricEquipment,Offices_ZN_1_FLR_2_PlugMisc_Equip,Watts per Zone Floor Area,10.8,7.56,14.04,uniform,float,,
GasEquipment,Kitchen_ZN_1_FLR_1_MiscGas_Equip,Design Level,241713,169199.1,314226.9,uniform,float,,
Exterior:Lights,Exterior Facade Lighting,Design Level,17927,12548.9,23305.1,uniform,float,,
ZoneInfiltration:DesignFlowRate,Auditorium_ZN_1_FLR_1_Infiltration,Flow per Exterior Surface Area,0.000302,0.000211,0.000393,uniform,float,G0006,
ZoneInfiltration:DesignFlowRate,Aux_Gym_ZN_1_FLR_1_Infiltration,Flow per Exterior Surface Area,0.000302,0.000211,0.000393,uniform,float,G0006,
ZoneInfiltration:DesignFlowRate,Bathrooms_ZN_1_FLR_1_Infiltration,Flow per Exterior Surface Area,0.000302,0.000211,0.000393,uniform,float,G0006,
ZoneInfiltration:DesignFlowRate,Bathrooms_ZN_1_FLR_2_Infiltration,Flow per Exterior Surface Area,0.000302,0.000211,0.000393,uniform,float,G0006,
ZoneInfiltration:DesignFlowRate,Cafeteria_ZN_1_FLR_1_Infiltration,Flow per Exterior Surface Area,0.000302,0.000211,0.000393,uniform,float,G0006,
ZoneInfiltration:DesignFlowRate,Corner_Class_1_Pod_1_ZN_1_FLR_1_Infiltration,Flow per Exterior Surface Area,0.000302,0.000211,0.000393,uniform,float,G0006,
ZoneInfiltration:DesignFlowRate,Corner_Class_1_Pod_1_ZN_1_FLR_2_Infiltration,Flow per Exterior Surface Area,0.000302,0.000211,0.000393,uniform,float,G0006,
ZoneInfiltration:DesignFlowRate,Corner_Class_1_Pod_2_ZN_1_FLR_1_Infiltration,Flow per Exterior Surface Area,0.000302,0.000211,0.000393,uniform,float,G0006,
ZoneInfiltration:DesignFlowRate,Corner_Class_1_Pod_2_ZN_1_FLR_2_Infiltration,Flow per Exterior Surface Area,0.000302,0.000211,0.000393,uniform,float,G0006,
ZoneInfiltration:DesignFlowRate,Corner_Class_1_Pod_3_ZN_1_FLR_1_Infiltration,Flow per Exterior Surface Area,0.000302,0.000211,0.000393,uniform,float,G0006,
ZoneInfiltration:DesignFlowRate,Corner_Class_1_Pod_3_ZN_1_FLR_2_Infiltration,Flow per Exterior Surface Area,0.000302,0.000211,0.000393,uniform,float,G0006,
ZoneInfiltration:DesignFlowRate,Corner_Class_2_Pod_1_ZN_1_FLR_1_Infiltration,Flow per Exterior Surface Area,0.000302,0.000211,0.000393,uniform,float,G0006,
ZoneInfiltration:DesignFlowRate,Corner_Class_2_Pod_1_ZN_1_FLR_2_Infiltration,Flow per Exterior Surface Area,0.000302,0.000211,0.000393,uniform,float,G0006,
ZoneInfiltration:DesignFlowRate,Corner_Class_2_Pod_2_ZN_1_FLR_1_Infiltration,Flow per Exterior Surface Area,0.000302,0.000211,0.000393,uniform,float,G0006,
ZoneInfiltration:DesignFlowRate,Corner_Class_2_Pod_2_ZN_1_FLR_2_Infiltration,Flow per Exterior Surface Area,0.000302,0.000211,0.000393,uniform,float,G0006,
ZoneInfiltration:DesignFlowRate,Corner_Class_2_Pod_3_ZN_1_FLR_1_Infiltration,Flow per Exterior Surface Area,0.000302,0.000211,0.000393,uniform,float,G0006,
ZoneInfiltration:DesignFlowRate,Corner_Class_2_Pod_3_ZN_1_FLR_2_Infiltration,Flow per Exterior Surface Area,0.000302,0.000211,0.000393,uniform,float,G0006,
ZoneInfiltration:DesignFlowRate,Corridor_Pod_1_ZN_1_FLR_1_Infiltration,Flow per Exterior Surface Area,0.000302,0.000211,0.000393,uniform,float,G0006,
ZoneInfiltration:DesignFlowRate,Corridor_Pod_1_ZN_1_FLR_2_Infiltration,Flow per Exterior Surface Area,0.000302,0.000211,0.000393,uniform,float,G0006,
ZoneInfiltration:DesignFlowRate,Corridor_Pod_2_ZN_1_FLR_1_Infiltration,Flow per Exterior Surface Area,0.000302,0.000211,0.000393,uniform,float,G0006,
ZoneInfiltration:DesignFlowRate,Corridor_Pod_2_ZN_1_FLR_2_Infiltration,Flow per Exterior Surface Area,0.000302,0.000211,0.000393,uniform,float,G0006,
ZoneInfiltration:DesignFlowRate,Corridor_Pod_3_ZN_1_FLR_1_Infiltration,Flow per Exterior Surface Area,0.000302,0.000211,0.000393,uniform,float,G0006,
ZoneInfiltration:DesignFlowRate,Corridor_Pod_3_ZN_1_FLR_2_Infiltration,Flow per Exterior Surface Area,0.000302,0.000211,0.000393,uniform,float,G0006,
ZoneInfiltration:DesignFlowRate,Gym_ZN_1_FLR_1_Infiltration,Air Changes per Hour,0.14,0.098,0.182,uniform,float,,
ZoneInfiltration:DesignFlowRate,Kitchen_ZN_1_FLR_1_Infiltration,Flow per Exterior Surface Area,0.000302,0.000211,0.000393,uniform,float,G0006,
ZoneInfiltration:DesignFlowRate,LIBRARY_MEDIA_CENTER_ZN_1_FLR_2_Infiltration,Flow per Exterior Surface Area,0.000302,0.000211,0.000393,uniform,float,G0006,
ZoneInfiltration:DesignFlowRate,Lobby_ZN_1_FLR_1_Infiltration,Flow per Exterior Surface Area,0.000302,0.000211,0.000393,uniform,float,G0006,
ZoneInfiltration:DesignFlowRate,Lobby_ZN_1_FLR_2_Infiltration,Flow per Exterior Surface Area,0.000302,0.000211,0.000393,uniform,float,G0006,
ZoneInfiltration:DesignFlowRate,Main_Corridor_ZN_1_FLR_1_Infiltration,Flow per Exterior Surface Area,0.000302,0.000211,0.000393,uniform,float,G0006,
ZoneInfiltration:DesignFlowRate,Main_Corridor_ZN_1_FLR_2_Infiltration,Flow per Exterior Surface Area,0.000302,0.000211,0.000393,uniform,float,G0006,
ZoneInfiltration:DesignFlowRate,Mult_Class_1_Pod_1_ZN_1_FLR_1_Infiltration,Flow per Exterior Surface Area,0.000302,0.000211,0.000393,uniform,float,G0006,
ZoneInfiltration:DesignFlowRate,Mult_Class_1_Pod_1_ZN_1_FLR_2_Infiltration,Flow per Exterior Surface Area,0.000302,0.000211,0.000393,uniform,float,G0006,
ZoneInfiltration:DesignFlowRate,Mult_Class_1_Pod_2_ZN_1_FLR_1_Infiltration,Flow per Exterior Surface Area,0.000302,0.000211,0.000393,uniform,float,G0006,
ZoneInfiltration:DesignFlowRate,Mult_Class_1_Pod_2_ZN_1_FLR_2_Infiltration,Flow per Exterior Surface Area,0.000302,0.000211,0.000393,uniform,float,G0006,
ZoneInfiltration:DesignFlowRate,Mult_Class_1_Pod_3_ZN_1_FLR_1_Infiltration,Flow per Exterior Surface Area,0.000302,0.000211,0.000393,uniform,float,G0006,
ZoneInfiltration:DesignFlowRate,Mult_Class_1_Pod_3_ZN_1_FLR_2_Infiltration,Flow per Exterior Surface Area,0.000302,0.000211,0.000393,uniform,float,G0006,
ZoneInfiltration:DesignFlowRate,Mult_Class_2_Pod_1_ZN_1_FLR_1_Infiltration,Flow per Exterior Surface Area,0.000302,0.000211,0.000393,uniform,float,G0006,
ZoneInfiltration:DesignFlowRate,Mult_Class_2_Pod_1_ZN_1_FLR_2_Infiltration,Flow per Exterior Surface Area,0.000302,0.000211,0.000393,uniform,float,G0006,
ZoneInfiltration:DesignFlowRate,Mult_Class_2_Pod_2_ZN_1_FLR_1_Infiltration,Flow per Exterior Surface Area,0.000302,0.000211,0.000393,uniform,float,G0006,
ZoneInfiltration:DesignFlowRate,Mult_Class_2_Pod_2_ZN_1_FLR_2_Infiltration,Flow per Exterior Surface Area,0.000302,0.000211,0.000393,uniform,float,G0006,
ZoneInfiltration:DesignFlowRate,Mult_Class_2_Pod_3_ZN_1_FLR_1_Infiltration,Flow per Exterior Surface Area,0.000302,0.000211,0.000393,uniform,float,G0006,
ZoneInfiltration:DesignFlowRate,Mult_Class_2_Pod_3_ZN_1_FLR_2_Infiltration,Flow per Exterior Surface Area,0.000302,0.000211,0.000393,uniform,float,G0006,
ZoneInfiltration:DesignFlowRate,Offices_ZN_1_FLR_1_Infiltration,Flow per Exterior Surface Area,0.000302,0.000211,0.000393,uniform,float,G0006,
ZoneInfiltration:DesignFlowRate,Offices_ZN_1_FLR_2_Infiltration,Flow per Exterior Surface Area,0.000302,0.000211,0.000393,uniform,float,G0006,
Fan:VariableVolume,VAV_OTHER_Fan,Fan Efficiency,0.6006,0.4242,0.7878,uniform,float,,
Fan:VariableVolume,VAV_OTHER_Fan,Pressure Rise,1017.592,712.3144,1322.87,uniform,float,,
Fan:VariableVolume,VAV_OTHER_Fan,Motor Efficiency,0.924,0.6468,0.999,uniform,float,,
Fan:VariableVolume,VAV_POD_1_Fan,Fan Efficiency,0.6006,0.4242,0.7878,uniform,float,,
Fan:VariableVolume,VAV_POD_1_Fan,Pressure Rise,1109.648,776.7536,1442.542,uniform,float,,
Fan:VariableVolume,VAV_POD_1_Fan,Motor Efficiency,0.924,0.6468,0.999,uniform,float,,
Fan:VariableVolume,VAV_POD_2_Fan,Fan Efficiency,0.6006,0.4242,0.7878,uniform,float,,
Fan:VariableVolume,VAV_POD_2_Fan,Pressure Rise,1109.648,776.7536,1442.542,uniform,float,,
Fan:VariableVolume,VAV_POD_2_Fan,Motor Efficiency,0.924,0.6468,0.999,uniform,float,,
Fan:VariableVolume,VAV_POD_3_Fan,Fan Efficiency,0.6006,0.4242,0.7878,uniform,float,,
Fan:VariableVolume,VAV_POD_3_Fan,Pressure Rise,1109.648,776.7536,1442.542,uniform,float,,
Fan:VariableVolume,VAV_POD_3_Fan,Motor Efficiency,0.924,0.6468,0.999,uniform,float,,
Fan:ConstantVolume,PSZ-AC_1:5_Fan,Fan Efficiency,0.6045,0.42315,0.78585,uniform,float,,
Fan:ConstantVolume,PSZ-AC_1:5_Fan,Pressure Rise,1017.592,712.3144,13222.87,uniform,float,,
Fan:ConstantVolume,PSZ-AC_1:5_Fan,Motor Efficiency,0.93,0.651,0.999,uniform,float,,
Fan:ConstantVolume,PSZ-AC_2:6_Fan,Fan Efficiency,0.5915,0.41405,0.76895,uniform,float,,
Fan:ConstantVolume,PSZ-AC_2:6_Fan,Pressure Rise,1109.648,776.7536,1442.542,uniform,float,,
Fan:ConstantVolume,PSZ-AC_2:6_Fan,Motor Efficiency,0.91,0.637,0.999,uniform,float,,
Fan:ConstantVolume,PSZ-AC_3:7_Fan,Fan Efficiency,0.5915,0.41405,0.76895,uniform,float,,
Fan:ConstantVolume,PSZ-AC_3:7_Fan,Pressure Rise,1109.648,776.7536,1442.542,uniform,float,,
Fan:ConstantVolume,PSZ-AC_3:7_Fan,Motor Efficiency,0.91,0.637,0.999,uniform,float,,
Fan:ConstantVolume,PSZ-AC_4:8_Fan,Fan Efficiency,0.53625,0.375375,0.999,uniform,float,,
Fan:ConstantVolume,PSZ-AC_4:8_Fan,Pressure Rise,622,435.4,808.6,uniform,float,,
Fan:ConstantVolume,PSZ-AC_4:8_Fan,Motor Efficiency,0.825,0.5775,0.999,uniform,float,,
Fan:ConstantVolume,PSZ-AC_5:9_Fan,Fan Efficiency,0.5915,0.41405,0.76895,uniform,float,,
Fan:ConstantVolume,PSZ-AC_5:9_Fan,Pressure Rise,1109.648,776.7536,1442.542,uniform,float,,
Fan:ConstantVolume,PSZ-AC_5:9_Fan,Motor Efficiency,0.91,0.637,0.999,uniform,float,,
Coil:Heating:Gas,PSZ-AC_1:5_HeatC,Gas Burner Efficiency,0.78,0.546,0.999,uniform,float,,
Coil:Heating:Gas,PSZ-AC_2:6_HeatC,Gas Burner Efficiency,0.78,0.546,0.999,uniform,float,,
Coil:Heating:Gas,PSZ-AC_3:7_HeatC,Gas Burner Efficiency,0.78,0.546,0.999,uniform,float,,
Coil:Heating:Gas,PSZ-AC_4:8_HeatC,Gas Burner Efficiency,0.8,0.56,0.999,uniform,float,,
Coil:Heating:Gas,PSZ-AC_5:9_HeatC,Gas Burner Efficiency,0.78,0.546,0.999,uniform,float,,
Coil:Cooling:DX:SingleSpeed,PSZ-AC_1:5_CoolC DXCoil,Rated COP,3.133805819,2.19366,4.07394,uniform,float,,
Coil:Cooling:DX:SingleSpeed,PSZ-AC_2:6_CoolC DXCoil,Rated COP,3.233720558,2.26359,4.20381,uniform,float,,
Coil:Cooling:DX:SingleSpeed,PSZ-AC_3:7_CoolC DXCoil,Rated COP,3.233720558,2.26359,4.20381,uniform,float,,
Coil:Cooling:DX:SingleSpeed,PSZ-AC_4:8_CoolC DXCoil,Rated COP,3.666684429,2.56676,4.76684,uniform,float,,
Coil:Cooling:DX:SingleSpeed,PSZ-AC_5:9_CoolC DXCoil,Rated COP,3.233720558,2.26359,4.20381,uniform,float,,
Schedule:Compact,CLGSETP_SCH,Field 4,24,16.8,31.2,uniform,float,CA1,
Schedule:Compact,CLGSETP_SCH,Field 7,27,18.9,35.1,uniform,float,CA2,HA2 - CA2 < -1
Schedule:Compact,CLGSETP_SCH,Field 10,27,18.9,35.1,uniform,float,CA3,HA3 - CA3 < -1
Schedule:Compact,CLGSETP_SCH,Field 12,24,16.8,31.2,uniform,float,CA4,HA4 - CA4 < -1
Schedule:Compact,CLGSETP_SCH,Field 14,27,18.9,35.1,uniform,float,CA5,HA5 - CA5 < -1
Schedule:Compact,CLGSETP_SCH,Field 18,24,16.8,31.2,uniform,float,CA6,
Schedule:Compact,CLGSETP_SCH,Field 21,27,18.9,35.1,uniform,float,CA7,HA7 - CA7 < -1
Schedule:Compact,CLGSETP_SCH,Field 24,27,18.9,35.1,uniform,float,CA8,HA8 - CA8 < -1
Schedule:Compact,CLGSETP_SCH,Field 26,24,16.8,31.2,uniform,float,CA9,HA9 - CA9 < -1
Schedule:Compact,CLGSETP_SCH,Field 28,27,18.9,35.1,uniform,float,CA10,
Schedule:Compact,CLGSETP_SCH,Field 32,24,16.8,31.2,uniform,float,CA11,HA11 - CA11 < -1
Schedule:Compact,CLGSETP_SCH,Field 35,27,18.9,35.1,uniform,float,CA12,HA12 - CA12 < -1
Schedule:Compact,CLGSETP_SCH,Field 38,27,18.9,35.1,uniform,float,CA13,HA13 - CA13 < -1
Schedule:Compact,CLGSETP_SCH,Field 40,24,16.8,31.2,uniform,float,CA14,HA14 - CA14 < -1
Schedule:Compact,CLGSETP_SCH,Field 42,27,18.9,35.1,uniform,float,CA15,HA15 - CA15 < -1
Schedule:Compact,CLGSETP_SCH_BathCorrMechKitchen,Field 4,27,18.9,35.1,uniform,float,CB1,HB1 - CB1 < -1
